27454;Gabrielly Carvalho Alves;0.65
2160;Daniel Araujo Martins;1.18
3063;Anna Cunha Rocha;6.71
28920;Rodrigo Lima Gomes;2.00
18152;Miguel Barros Azevedo;1.70
1827;Antônio Souza Goncalves;3.01
29156;Vitoria Castro Carvalho;7.16
17816;Nicole Pinto Correia;7.94
26952;André Silva Souza;6.28
17484;Cauã Pereira Barros;3.63
21611;Vinicius Araujo Pereira;8.55
1978;Emilly Costa Barbosa;2.75
21970;Renan Cavalcanti Gomes;4.64
24441;Gabrielle Costa Costa;3.86
10880;Julian Cunha Pereira;7.96
21531;Luan Almeida Cavalcanti;5.44
20509;Lavinia Araujo Almeida;9.30
15407;Vitor Cunha Barros;7.51
1914;Pedro Pereira Carvalho;6.53
4865;Giovanna Goncalves Dias;1.63
12294;Rodrigo Santos Castro;4.59
10366;Camila Correia Carvalho;1.71
7665;Yasmin Cavalcanti Rocha;7.73
14421;Leonardo Araujo Pereira;6.87
13552;Pedro Ribeiro Sousa;3.30
8961;Matilde Costa Castro;2.94
22074;Luís Castro Rodrigues;7.60
23386;Enzo Carvalho Ribeiro;6.16
11565;Vitória Carvalho Lima;7.28
21490;Samuel Costa Rocha;2.86
27307;Emilly Carvalho Cunha;2.85
5970;Murilo Costa Silva;7.43
23927;Yasmin Barbosa Carvalho;4.31
8060;Leonardo Cavalcanti Rodrigues;4.42
17679;Amanda Santos Costa;0.51
3714;Estevan Ferreira Sousa;1.57
4497;Luana Dias Ribeiro;0.57
25190;Yasmin Carvalho Correia;2.82
12385;Nicole Correia Ribeiro;5.43
27557;Marcos Araujo Castro;3.85
16290;Guilherme Cardoso Dias;7.64
28564;Lucas Pinto Rodrigues;8.93
9439;Diogo Dias Barros;8.55
28433;Luiza Almeida Rodrigues;9.13
8533;Kauã Dias Dias;5.91
18526;Renan Souza Alves;7.38
9863;Manuela Alves Pereira;1.75
16135;Thiago Sousa Ferreira;0.15
19596;Luis Dias Rodrigues;4.22
11591;Carolina Barbosa Pereira;4.58
19426;Julieta Dias Santos;0.15
3005;Livia Azevedo Almeida;2.08
9096;Martim Martins Castro;2.81
9511;Amanda Oliveira Correia;4.91
24491;Giovana Pinto Costa;8.02
19469;Júlio Azevedo Castro;0.23
14175;Arthur Correia Alves;2.65
15590;Sarah Rocha Goncalves;0.80
20598;Carla Rodrigues Alves;9.02
14173;André Castro Silva;5.74
18009;Erick Castro Azevedo;5.92
22287;Isabela Azevedo Ferreira;0.80
15711;Paulo Gomes Fernandes;7.85
27150;Felipe Gomes Azevedo;1.84
5615;Ryan Cunha Azevedo;1.84
27533;Lucas Cardoso Castro;4.65
7511;Kauan Barros Dias;0.00
9606;Kauã Costa Souza;2.11
29641;Thaís Ferreira Goncalves;4.18
24947;Mariana Barbosa Ribeiro;6.36
4398;Ana Rodrigues Martins;6.30
15478;Nicolash Cavalcanti Gomes;8.89
15274;André Azevedo Rocha;8.13
983;Gabriel Azevedo Barros;8.14
29143;Gabrielle Ferreira Correia;8.02
12185;Carla Correia Azevedo;6.67
4560;Martim Dias Carvalho;3.27
16871;Antônio Rocha Barbosa;6.90
23953;Pedro Barros Cavalcanti;1.70
11045;Vinícius Dias Ribeiro;1.57
21081;Bianca Araujo Barros;3.88
21753;Lavinia Azevedo Correia;6.09
26022;Julieta Fernandes Costa;6.83
21447;Douglas Martins Barbosa;5.90
16968;Carlos Araujo Goncalves;7.67
13458;Julian Barbosa Goncalves;8.79
13118;Lucas Lima Rocha;9.67
18272;Victor Cunha Gomes;1.17
12933;Luís Pinto Dias;0.52
4792;Martim Cunha Ribeiro;3.07
17850;Julian Pereira Cunha;5.02
9890;Matilde Silva Cavalcanti;7.11
27577;Thaís Fernandes Melo;8.57
13040;Kauã Ribeiro Pinto;5.06
9704;Nicole Azevedo Souza;5.74
11398;Ágatha Rodrigues Ribeiro;8.80
24612;Felipe Carvalho Pinto;4.50
26774;Isabela Correia Almeida;6.22
5916;Gabrielly Gomes Silva;0.11
5100;Julia Gomes Costa;4.66
18640;Arthur Pereira Souza;1.61
17959;Caio Rodrigues Sousa;2.64
14447;Diogo Gomes Pinto;6.77
25158;Diego Ferreira Santos;3.64
26473;Vitór Pinto Fernandes;2.27
15910;Renan Dias Ferreira;3.44
29372;Raissa Araujo Cunha;2.09
17761;Leila Barros Cardoso;8.52
28773;Tomás Cardoso Cavalcanti;0.34
13208;Tomás Dias Pereira;3.23
16054;Giovana Barros Barros;8.35
13568;Arthur Cavalcanti Carvalho;7.95
23186;Maria Azevedo Cunha;2.60
975;Tomás Castro Alves;8.14
1015;Julia Carvalho Souza;1.82
4495;Isabela Souza Souza;5.98
29342;Aline Barbosa Alves;6.32
13021;Júlio Ribeiro Oliveira;1.16
16356;Melissa Cardoso Barbosa;9.33
22190;Carlos Araujo Fernandes;9.72
25439;Beatrice Gomes Cardoso;3.22
9060;Kaua Silva Silva;1.41
9404;Gabriela Goncalves Alves;0.37
15957;Fábio Araujo Cavalcanti;8.05
26465;José Correia Carvalho;8.01
10180;Miguel Ferreira Oliveira;5.17
16354;Vitória Pereira Cavalcanti;1.72
1459;Ágatha Carvalho Almeida;2.25
7214;Guilherme Fernandes Goncalves;2.04
22278;Daniel Alves Ribeiro;0.95
23821;Manuela Oliveira Oliveira;8.87
27841;Bianca Cardoso Silva;6.97
22688;Julia Sousa Castro;1.15
11648;Júlio Pereira Alves;6.40
24159;Vitór Correia Silva;6.41
7265;Douglas Azevedo Dias;1.53
29242;Leila Melo Lima;6.80
27593;Danilo Fernandes Ferreira;7.59
28052;Igor Correia Barbosa;8.25
475;Rafael Alves Sousa;7.20
19202;Tomás Santos Cardoso;3.07
22301;Vitória Dias Lima;9.66
29465;Raissa Melo Fernandes;1.11
15121;Thaís Rodrigues Sousa;2.13
9608;Maria Araujo Azevedo;3.26
107;Giovana Santos Souza;5.13
10497;Camila Almeida Melo;8.29
12255;Diego Gomes Ferreira;6.09
13562;Kauã Cavalcanti Rocha;6.29
14440;Vitor Barbosa Rodrigues;2.97
21240;Antônio Sousa Melo;9.69
4612;Bianca Martins Oliveira;3.35
24946;Melissa Pereira Dias;9.74
27895;Pedro Barros Gomes;1.51
4703;Renan Costa Fernandes;3.01
22156;Leila Cunha Fernandes;5.90
11380;Beatriz Costa Goncalves;0.53
1954;Gabriela Silva Oliveira;9.26
1003;Breno Castro Ribeiro;0.55
7848;Kauan Araujo Barros;4.70
9087;Erick Goncalves Costa;8.17
11273;Ágatha Carvalho Rodrigues;5.27
5556;Samuel Martins Santos;9.29
19475;Gabrielle Barbosa Rocha;7.00
10208;Larissa Dias Barbosa;0.12
3773;Melissa Alves Sousa;3.22
11643;Matilde Pereira Araujo;4.90
17438;Mateus Ribeiro Correia;5.80
24132;Tânia Araujo Carvalho;5.48
5813;Luís Dias Azevedo;8.13
3359;Rafael Rodrigues Oliveira;7.23
3971;Renan Ribeiro Costa;0.24
9812;Isabelle Araujo Fernandes;1.30
2036;Isabelle Gomes Ferreira;8.26
12427;Gabrielle Costa Santos;6.42
22268;Leonor Correia Barbosa;5.78
10827;Isabelle Sousa Cunha;8.65
18343;Arthur Correia Dias;2.26
22439;Anna Almeida Pinto;6.10
6678;Julieta Gomes Melo;6.70
5974;Leila Ribeiro Barros;4.21
28550;Emilly Sousa Ferreira;5.80
28319;Evelyn Melo Santos;4.84
18562;Enzo Gomes Ferreira;9.72
19841;Tânia Rocha Castro;2.79
2902;Bianca Araujo Castro;6.12
23344;João Souza Costa;1.94
3663;Kauã Cardoso Silva;7.83
21295;José Rodrigues Azevedo;9.40
5224;Carolina Lima Cunha;9.04
12579;Rafaela Barbosa Cavalcanti;6.34
2677;Vitor Sousa Barbosa;5.43
18451;Bruna Rodrigues Dias;7.51
4980;Sofia Pereira Azevedo;5.38
29964;Rafael Sousa Pinto;2.89
10360;Leonardo Pereira Rodrigues;8.72
10584;Sarah Costa Rodrigues;5.38
4269;Luan Ribeiro Correia;3.97
4277;Joao Melo Carvalho;9.56
5946;Bianca Ferreira Castro;6.30
19822;Tiago Carvalho Azevedo;3.30
2684;Rafaela Alves Santos;5.37
7642;Carlos Melo Carvalho;8.12
90;Anna Cavalcanti Castro;4.78
15765;Carolina Fernandes Oliveira;0.51
19446;Gabriel Oliveira Costa;3.60
11082;Giovanna Ferreira Pinto;1.51
27188;Enzo Rodrigues Martins;9.23
5624;Brenda Dias Cavalcanti;8.71
6581;Luiz Cardoso Ribeiro;4.22
28955;Nicolas Araujo Lima;4.81
23240;Emilly Ferreira Oliveira;9.10
22110;Beatrice Barbosa Ferreira;9.77
14755;Thiago Pinto Barbosa;2.59
12947;Clara Ribeiro Souza;2.17
8838;Victor Rocha Santos;6.01
1533;Matheus Carvalho Dias;3.49
216;Sofia Azevedo Lima;6.67
17995;Caio Cardoso Goncalves;7.18
27303;Rebeca Azevedo Ferreira;9.86
19211;Giovana Souza Martins;8.95
1368;Gabriela Alves Gomes;6.00
21732;Enzo Gomes Silva;6.15
6688;Paulo Barros Silva;8.71
26628;Miguel Correia Barros;8.26
2082;Diogo Pinto Correia;6.35
5436;Carolina Castro Almeida;3.54
7513;Leila Barros Melo;1.71
11311;Joao Correia Almeida;9.88
6280;Ryan Pinto Azevedo;3.80
4655;Vitór Cavalcanti Gomes;2.46
823;Isabela Martins Souza;8.13
15844;Julia Rocha Costa;0.01
12812;Gabrielly Cavalcanti Rocha;4.54
17322;Luis Castro Cavalcanti;0.98
29201;Eduarda Melo Rodrigues;3.25
24155;Rafaela Alves Sousa;3.77
13578;Luana Costa Costa;3.66
14116;Giovanna Rodrigues Ribeiro;0.81
24936;Ágatha Correia Barbosa;9.75
6146;Mariana Dias Cavalcanti;8.52
28741;Júlia Silva Santos;9.90
13111;Luís Santos Goncalves;6.75
1822;Erick Castro Castro;8.77
11278;Carla Sousa Oliveira;4.73
7028;Rebeca Goncalves Cardoso;0.59
24250;Miguel Rocha Fernandes;7.28
4897;Marcos Almeida Souza;7.97
20978;Joao Rodrigues Ribeiro;7.83
13613;Beatrice Sousa Silva;0.58
1520;Lucas Rocha Fernandes;9.35
26538;Luana Gomes Rocha;5.49
22295;Kaua Alves Silva;8.95
117;Murilo Oliveira Souza;8.63
5961;Carolina Cavalcanti Sousa;9.16
25386;Clara Barros Gomes;0.93
18309;Diogo Fernandes Cardoso;9.92
20351;Murilo Fernandes Goncalves;3.77
14067;Gabriela Alves Barbosa;5.47
20468;Diego Lima Fernandes;9.89
17767;Bruno Lima Pinto;0.56
17091;Raissa Souza Carvalho;3.48
17478;Tiago Gomes Silva;8.28
14323;Amanda Melo Costa;8.02
1317;Luís Barbosa Fernandes;9.91
23893;Sarah Pereira Dias;3.20
15293;Antônio Araujo Rodrigues;5.96
18400;Julieta Pereira Araujo;4.72
16106;Júlio Martins Azevedo;4.42
24172;Aline Pinto Gomes;3.14
23829;Vinicius Azevedo Santos;2.39
4626;Kauê Alves Dias;7.28
22948;Júlio Correia Ferreira;0.69
19719;Estevan Azevedo Castro;9.89
25384;Erick Alves Barbosa;5.63
2993;Leonor Ribeiro Castro;9.57
17859;Thaís Gomes Ferreira;6.77
25291;Daniel Lima Santos;4.32
25937;Manuela Cardoso Rodrigues;4.07
2157;Erick Fernandes Almeida;5.60
2111;Vinicius Azevedo Pinto;6.50
13147;Lavinia Cavalcanti Rocha;7.24
17537;Isabela Gomes Rocha;2.49
8835;Carlos Dias Castro;2.28
6528;Sophia Melo Santos;0.11
7376;Luiza Correia Barros;4.21
1974;Fábio Oliveira Araujo;5.02
13403;Luiza Almeida Fernandes;7.63
13537;Luana Costa Correia;9.13
22148;Isabella Almeida Cunha;4.09
25812;Gustavo Ferreira Rodrigues;7.38
26933;Douglas Cavalcanti Castro;2.14
23099;Mariana Silva Cavalcanti;9.17
20800;Joao Cunha Rodrigues;5.91
22282;Yasmin Alves Cavalcanti;2.83
22304;Maria Santos Fernandes;8.85
25292;Davi Araujo Pinto;1.63
384;Melissa Cardoso Correia;4.68
16293;Martim Martins Cavalcanti;1.56
20959;Aline Melo Fernandes;7.16
12457;Kaua Cardoso Costa;8.92
19597;Luana Rodrigues Barros;7.67
3752;Tiago Goncalves Silva;7.98
28165;Paulo Lima Santos;6.90
18205;Laura Ribeiro Melo;7.07
18883;Lucas Almeida Cunha;4.64
25359;Guilherme Gomes Carvalho;6.34
29354;Victor Almeida Pereira;5.59
13380;Cauã Rodrigues Silva;4.71
20345;Kauan Souza Silva;6.82
22867;Erick Cavalcanti Rocha;0.76
13592;Sarah Castro Dias;3.34
2274;Isabelle Rodrigues Fernandes;3.96
9103;Emily Santos Ferreira;3.87
15654;Miguel Barbosa Azevedo;0.57
29395;Danilo Fernandes Pereira;6.52
18701;Eduarda Pereira Melo;4.73
26283;Cauã Ribeiro Barros;1.03
1608;Antônio Martins Costa;5.60
19906;Luiza Goncalves Santos;3.91
20423;Bianca Azevedo Cunha;1.90
26086;Diego Carvalho Carvalho;7.64
27340;Julian Santos Ribeiro;8.16
6430;Emilly Santos Alves;2.89
1959;Davi Cunha Almeida;0.33
21802;Marisa Costa Cardoso;2.66
20804;Alex Cavalcanti Sousa;6.49
14202;Fábio Santos Gomes;8.36
7448;Estevan Rocha Gomes;5.60
3355;Tânia Silva Azevedo;5.70
5817;Emilly Gomes Carvalho;3.27
23495;André Barros Pinto;8.02
17544;Marisa Goncalves Cunha;1.97
5761;Sarah Araujo Rodrigues;6.64
28552;Sophia Castro Sousa;1.38
20366;Bruna Almeida Almeida;3.23
27771;Alex Pinto Silva;8.60
29566;Nicolash Azevedo Martins;4.36
5383;Isabella Barbosa Almeida;4.22
761;Raissa Azevedo Rodrigues;4.74
1451;Anna Alves Gomes;9.23
8960;Lucas Lima Castro;3.43
17618;Eduarda Barros Barbosa;9.44
3972;Carolina Pereira Cardoso;9.94
9325;Giovana Correia Almeida;8.79
27401;Vitór Martins Almeida;5.94
22219;Melissa Cunha Ribeiro;6.59
14379;Lavinia Pereira Araujo;9.11
10712;Murilo Silva Cardoso;7.01
21363;Nicolash Silva Souza;4.68
22101;Cauã Carvalho Pereira;3.65
23455;Isabelle Correia Rocha;0.83
6744;Felipe Melo Silva;0.97
1116;Raissa Azevedo Santos;5.99
27845;Gabrielly Oliveira Carvalho;2.28
20038;André Araujo Lima;9.65
10303;Bruna Almeida Rodrigues;5.11
14244;Alex Correia Rocha;4.11
21029;Luiz Oliveira Rocha;4.80
19766;Vitor Melo Pereira;6.98
11638;Danilo Azevedo Correia;1.83
14665;Raissa Rodrigues Costa;8.39
16541;Nicolas Dias Almeida;8.69
5197;Sofia Martins Oliveira;7.94
1421;Eduardo Castro Sousa;5.65
11345;Leonor Sousa Correia;7.92
23665;Douglas Cardoso Gomes;9.60
15692;Victor Azevedo Azevedo;3.98
19544;José Oliveira Fernandes;5.12
16973;Letícia Santos Rodrigues;7.28
16540;Julieta Costa Melo;5.49
8057;Letícia Barros Goncalves;2.73
8229;Joao Pinto Barros;9.86
20891;Fernanda Ferreira Souza;2.39
10070;Beatriz Ferreira Almeida;0.96
21136;Eduarda Sousa Azevedo;5.80
10608;Emily Cunha Costa;6.31
3389;Kaua Alves Silva;8.67
28114;Marcos Ferreira Correia;1.74
7473;Julia Goncalves Carvalho;2.29
10419;Larissa Pereira Oliveira;4.76
26050;Enzo Silva Ribeiro;2.79
29284;Alice Rocha Pereira;8.42
25533;Antônio Almeida Rocha;5.73
5475;Vinicius Barbosa Ferreira;1.52
12184;Paulo Cardoso Dias;5.70
16839;Melissa Araujo Cunha;1.45
5322;Douglas Almeida Rodrigues;2.60
18076;Beatriz Martins Correia;6.07
27462;Gabrielly Cardoso Goncalves;4.30
20981;Giovana Pereira Correia;8.95
17722;Antônio Rodrigues Alves;1.14
2283;Vinicius Melo Souza;9.73
12117;Breno Lima Cunha;4.07
24819;Brenda Goncalves Costa;6.79
1694;Arthur Souza Pereira;8.52
13499;Bianca Barbosa Costa;8.69
13387;Gabrielly Cardoso Cunha;4.31
17716;Rafaela Goncalves Barros;1.41
16584;Rafael Barros Almeida;7.92
21565;Luís Cunha Sousa;3.59
25285;Kauã Rocha Silva;3.36
26554;Martim Ferreira Cunha;8.95
29824;Vitor Goncalves Rocha;3.57
29036;Luana Melo Oliveira;0.85
8563;Pedro Araujo Castro;8.82
27316;Rodrigo Silva Almeida;2.20
27545;Vinicius Ferreira Dias;6.14
11218;Marisa Sousa Gomes;8.37
17346;Isabela Azevedo Almeida;9.31
9237;Paulo Almeida Cavalcanti;8.00
7002;Brenda Silva Dias;9.03
6435;Carolina Fernandes Gomes;6.78
12899;Leonardo Martins Cunha;0.01
26015;Emily Correia Ferreira;0.96
13348;Julieta Araujo Lima;6.37
1512;Yasmin Barros Castro;2.82
24798;Enzo Almeida Araujo;6.34
21746;Larissa Santos Ferreira;4.83
5318;João Carvalho Alves;4.50
6622;Ana Azevedo Carvalho;5.07
13155;Matheus Azevedo Pinto;4.41
1472;Evelyn Gomes Correia;4.51
17377;Vitór Melo Rocha;2.61
1859;Beatriz Ferreira Cardoso;6.14
28796;Thiago Pereira Alves;2.13
4058;Kauê Carvalho Dias;2.85
8370;Danilo Barros Melo;5.96
15200;Renan Azevedo Goncalves;8.11
28333;Evelyn Cardoso Pinto;3.88
9641;Carlos Souza Dias;1.84
6191;Renan Alves Rocha;3.04
9095;Breno Martins Sousa;9.03
22336;Manuela Azevedo Goncalves;1.10
16007;Miguel Ribeiro Cardoso;4.09
27013;Clara Alves Costa;0.38
12196;Gabrielly Goncalves Araujo;2.96
20474;Eduarda Rodrigues Silva;6.72
20878;Camila Correia Rodrigues;3.11
25834;Kaua Araujo Souza;2.70
25438;João Cunha Rodrigues;3.63
24719;Igor Goncalves Carvalho;4.98
23427;Paulo Ribeiro Araujo;2.99
18595;Yasmin Azevedo Almeida;1.37
5263;Vinicius Cunha Goncalves;4.46
23216;Beatriz Melo Dias;4.88
11094;Vinicius Ribeiro Pereira;4.75
3274;Rebeca Correia Almeida;8.36
6290;Alex Rodrigues Goncalves;5.30
10286;Victor Sousa Sousa;6.48
28462;Douglas Cunha Pereira;8.94
16532;Fábio Lima Cavalcanti;7.82
29473;Kauã Ribeiro Pereira;1.86
16516;Evelyn Carvalho Martins;1.28
27131;Leonardo Almeida Cunha;7.92
16117;Estevan Alves Gomes;6.12
6163;Igor Barbosa Silva;8.06
6830;Luiz Silva Lima;5.31
3324;Aline Cunha Dias;4.78
238;Miguel Azevedo Dias;0.08
8077;Igor Alves Oliveira;0.15
4947;Cauã Carvalho Dias;3.63
29376;Vinícius Barros Oliveira;7.10
17264;Julieta Melo Costa;0.05
24214;Diogo Rocha Pinto;7.81
25617;Alice Ribeiro Melo;4.25
4971;Julia Carvalho Goncalves;5.40
28228;Vitor Fernandes Pereira;8.34
20115;Murilo Sousa Pereira;0.39
13758;Gustavo Cavalcanti Santos;3.36
2621;Gabrielly Lima Goncalves;8.73
21858;Gabrielly Ferreira Barros;8.20
22394;Larissa Barros Cunha;5.05
12509;Marina Melo Cavalcanti;8.27
13262;Fábio Rodrigues Fernandes;9.82
11091;Thaís Goncalves Rodrigues;2.65
5706;Giovana Lima Azevedo;0.41
27524;Livia Martins Pinto;8.62
16663;Danilo Gomes Correia;1.79
29308;Kaua Almeida Almeida;8.07
20277;Martim Cavalcanti Rodrigues;2.64
15011;Manuela Cardoso Goncalves;9.17
23250;Rafael Sousa Castro;6.55
11624;Gabriel Melo Barros;3.55
14788;Tomás Rodrigues Cavalcanti;1.47
518;Amanda Ribeiro Pinto;0.40
15619;Leonardo Castro Rodrigues;9.94
21793;Eduarda Fernandes Cardoso;3.36
22138;Murilo Martins Costa;7.38
11534;Daniel Souza Cavalcanti;9.82
25261;Vinicius Pinto Rodrigues;0.30
2336;Breno Barbosa Pereira;5.39
410;Kaua Cunha Souza;2.22
3376;Matilde Rocha Carvalho;7.88
4293;Cauã Barbosa Carvalho;1.38
3508;Aline Azevedo Oliveira;1.81
22980;Luís Dias Rocha;0.81
5695;Anna Lima Goncalves;9.03
15818;Otávio Rodrigues Costa;8.43
28152;Estevan Lima Costa;2.11
26576;Gabriel Almeida Pinto;3.93
16700;Amanda Barros Rodrigues;6.46
21359;Guilherme Pinto Azevedo;5.14
27345;Alice Barbosa Lima;5.63
27724;Brenda Ferreira Castro;7.47
19942;Manuela Goncalves Oliveira;6.13
19659;Manuela Lima Castro;4.53
3181;Lavinia Carvalho Ferreira;0.51
2825;Alex Castro Carvalho;1.60
5308;Estevan Correia Fernandes;5.65
5927;Clara Correia Melo;3.19
16934;Joao Barros Castro;6.76
3907;Vitor Ribeiro Ferreira;7.95
232;Mateus Lima Pinto;7.22
23471;Sofia Barbosa Pereira;4.51
10628;Victor Costa Santos;7.00
10273;Cauã Almeida Pereira;1.69
2845;Julian Barros Martins;4.02
11079;Nicolas Fernandes Cavalcanti;5.02
2903;Ryan Castro Costa;9.46
25070;Júlia Costa Ferreira;8.56
4708;Paulo Barros Rocha;6.74
24846;Murilo Araujo Santos;8.92
8266;Vitór Barbosa Cunha;8.90
29554;Thiago Barbosa Goncalves;9.10
1675;Matilde Rodrigues Barros;3.72
16160;Diogo Pinto Pereira;1.72
17481;Isabella Souza Cunha;1.61
16080;Luis Araujo Sousa;7.80
29119;Brenda Barbosa Almeida;1.63
21108;Sarah Sousa Carvalho;8.38
11533;Kauê Ferreira Dias;0.93
28569;Ágatha Dias Correia;8.92
11908;Matilde Pereira Ferreira;0.58
24248;Estevan Araujo Araujo;6.24
22617;Otávio Lima Alves;5.55
16248;Brenda Correia Pinto;7.12
26352;Isabelle Cardoso Martins;8.07
22626;Fábio Carvalho Barbosa;2.01
13504;Estevan Martins Ribeiro;5.95
6832;Bianca Souza Goncalves;6.72
23252;Rebeca Costa Ferreira;6.34
27259;Lavinia Cardoso Ribeiro;1.72
18884;Tomás Correia Silva;5.64
28836;Marisa Gomes Cavalcanti;4.64
5287;Isabela Azevedo Azevedo;5.35
2730;Carlos Pereira Rocha;9.00
24339;Mateus Barros Fernandes;6.14
5153;Kaua Barbosa Rocha;6.84
3819;Julia Cardoso Rocha;6.73
17443;Vitoria Alves Sousa;8.80
15837;Yasmin Dias Barbosa;4.16
7760;Vinícius Pereira Araujo;8.45
29957;Breno Correia Ribeiro;4.74
28978;Luiza Carvalho Ribeiro;6.16
26779;Nicole Almeida Martins;7.28
4859;Marisa Silva Pereira;3.36
3112;Carlos Barros Araujo;0.38
4658;Maria Cardoso Cavalcanti;5.57
6287;Carla Rocha Ribeiro;6.97
14458;Carolina Santos Souza;3.38
27619;Vinicius Fernandes Pinto;8.69
23502;Alex Gomes Barbosa;0.48
8496;Tânia Cardoso Barbosa;3.82
11113;Marisa Carvalho Carvalho;8.32
1781;Lara Ferreira Santos;6.32
670;Júlio Carvalho Barros;2.02
19272;Thiago Cardoso Cavalcanti;4.36
24888;Beatriz Pinto Santos;3.10
22546;Kauê Rocha Castro;2.24
21424;Larissa Sousa Cunha;4.21
13037;Joao Cavalcanti Goncalves;9.16
20810;Eduarda Araujo Sousa;5.39
16542;João Souza Gomes;1.78
24618;Clara Araujo Pereira;5.63
19805;Nicolash Cavalcanti Costa;2.05
12721;Amanda Oliveira Costa;0.98
20875;Erick Alves Castro;0.80
28414;Murilo Costa Alves;9.60
21232;Luís Pereira Dias;4.39
20303;José Fernandes Almeida;8.33
8044;Raissa Lima Dias;7.83
28708;Leila Carvalho Rodrigues;3.20
9009;Camila Carvalho Goncalves;8.66
725;Luis Gomes Cardoso;4.12
16180;Eduardo Pereira Almeida;6.15
25564;Raissa Silva Cardoso;3.28
20225;Kauan Melo Rocha;6.49
27308;João Rocha Almeida;1.98
864;Daniel Gomes Fernandes;0.17
29235;Kauê Goncalves Barros;4.54
9342;Nicolash Fernandes Azevedo;8.89
7299;Vinícius Pereira Ferreira;0.43
27005;João Pereira Rodrigues;3.61
25781;Laura Barros Costa;8.78
6818;Luiza Santos Silva;4.93
13888;Ana Cunha Ferreira;7.26
10612;Rafael Ferreira Ribeiro;0.78
11240;Kauã Araujo Silva;7.62
12170;Luís Fernandes Ferreira;4.88
28325;Laura Santos Correia;6.93
20210;Lavinia Alves Souza;6.91
27202;Ryan Rodrigues Silva;9.13
4192;Miguel Cardoso Dias;6.96
12510;Luana Gomes Silva;6.46
11546;Mateus Rodrigues Ribeiro;7.76
2661;Kauê Goncalves Melo;6.37
10621;Marina Goncalves Barbosa;2.11
19649;Anna Goncalves Oliveira;1.04
26347;Mateus Cavalcanti Almeida;9.23
13982;Bruno Cardoso Cunha;4.13
7012;Mateus Barros Pereira;9.75
19509;Tânia Cunha Sousa;8.96
26759;Fernanda Silva Gomes;5.69
25905;Leonardo Cardoso Dias;2.23
23540;João Dias Oliveira;7.18
26852;Julieta Alves Azevedo;3.80
21660;Júlio Lima Castro;8.99
11165;Melissa Carvalho Cavalcanti;5.89
4548;Thiago Barros Pinto;4.41
17494;Erick Rocha Silva;7.29
20518;Rodrigo Silva Fernandes;8.78
21335;Raissa Martins Ferreira;2.35
5486;Kauã Almeida Pereira;4.86
10978;Kai Cavalcanti Barbosa;5.13
9397;Luís Martins Ferreira;8.16
6582;Kaua Castro Almeida;5.02
27948;Luana Azevedo Fernandes;5.48
16082;Giovana Santos Barros;4.90
5025;Evelyn Ferreira Barros;7.11
2190;Fernanda Dias Almeida;6.42
6695;Tiago Correia Pinto;5.72
6851;Rafael Castro Araujo;1.72
7858;Enzo Pinto Correia;8.29
14903;Giovana Lima Cavalcanti;1.80
17860;Nicolas Rocha Fernandes;1.02
15152;Manuela Ribeiro Araujo;5.05
2673;Victor Carvalho Fernandes;7.94
24029;Fernanda Oliveira Dias;3.36
17897;Gabriel Gomes Rocha;7.35
2525;Gustavo Melo Pereira;7.03
6414;Leonor Costa Dias;3.41
9633;Alex Oliveira Cunha;2.40
22209;Leonor Almeida Sousa;5.77
28218;Nicolas Araujo Goncalves;0.98
17976;Tomás Alves Martins;8.09
980;Melissa Rocha Souza;6.70
29484;Yasmin Lima Fernandes;0.29
23599;Eduarda Santos Pereira;8.46
14720;Erick Barbosa Almeida;9.00
460;Alice Alves Azevedo;6.90
20245;Luana Silva Alves;6.53
28657;Renan Dias Gomes;7.37
2670;Matilde Dias Almeida;8.31
18057;Lara Costa Rocha;4.19
14780;Emilly Castro Costa;5.96
9769;Isabella Castro Gomes;1.92
20545;Júlia Alves Souza;2.74
10035;Paulo Oliveira Gomes;7.71
29599;Thiago Ferreira Barbosa;7.43
3082;José Rocha Castro;3.10
27192;Matheus Goncalves Lima;9.27
20928;Kauan Ribeiro Goncalves;7.56
12874;Fernanda Rodrigues Melo;9.05
22820;Anna Rodrigues Lima;5.13
10958;Nicolas Rocha Correia;4.80
19921;Martim Pinto Sousa;9.60
22547;Thaís Barros Alves;8.54
14319;Emilly Correia Castro;2.01
12357;Victor Azevedo Alves;8.40
1957;Guilherme Melo Araujo;7.58
17122;Emilly Pinto Oliveira;8.00
15920;Matheus Ribeiro Oliveira;8.14
10095;Ryan Silva Castro;3.24
25669;João Alves Gomes;1.50
5056;Mariana Rodrigues Santos;2.84
23264;Nicole Martins Costa;1.82
20796;Paulo Rocha Alves;9.66
16922;Lavinia Cardoso Ferreira;2.01
2612;Gabrielly Ribeiro Cunha;2.29
21484;Emily Carvalho Alves;2.09
7519;Letícia Oliveira Azevedo;7.49
6745;Mateus Pinto Lima;0.36
28508;Alice Fernandes Ribeiro;2.17
20819;Felipe Almeida Rodrigues;1.50
2113;Matilde Correia Gomes;5.99
10538;Clara Costa Barbosa;8.44
24901;Rebeca Almeida Souza;7.16
25814;Gabriel Correia Pereira;9.51
12123;Diego Cavalcanti Rodrigues;3.64
13022;Emily Gomes Pereira;8.44
25453;Bruna Martins Barros;8.40
11842;Maria Santos Oliveira;0.68
11224;Nicole Silva Fernandes;5.17
